TeamID,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
1116,79.27777777777777,26.38888888888889,56.22222222222222,7.111111111111111,20.5,19.38888888888889,26.666666666666668,6.722222222222222,26.555555555555557,13.0,11.055555555555555,5.333333333333333,6.333333333333333,18.88888888888889
1117,87.61538461538461,29.76923076923077,58.30769230769231,11.76923076923077,27.846153846153847,16.307692307692307,21.46153846153846,9.307692307692308,24.0,17.846153846153847,10.076923076923077,5.615384615384615,4.6923076923076925,17.076923076923077
1119,61.06666666666667,22.466666666666665,54.666666666666664,8.4,25.2,7.733333333333333,13.133333333333333,7.133333333333334,22.6,13.533333333333333,11.266666666666667,5.533333333333333,3.466666666666667,15.4
1120,84.8125,28.125,59.9375,8.125,23.1875,20.4375,26.5625,9.9375,23.75,18.75,10.125,8.9375,6.6875,18.1875
1122,80.46153846153847,28.76923076923077,58.38461538461539,7.538461538461538,19.076923076923077,15.384615384615385,22.615384615384617,7.923076923076923,22.384615384615383,10.384615384615385,6.923076923076923,5.230769230769231,2.4615384615384617,17.076923076923077
1123,75.07142857142857,24.357142857142858,55.92857142857143,7.785714285714286,21.714285714285715,18.571428571428573,23.5,8.285714285714286,24.0,13.5,11.071428571428571,4.785714285714286,2.9285714285714284,15.071428571428571
1124,86.375,29.1875,56.4375,9.625,21.75,18.375,24.5,9.1875,23.5,16.0,11.1875,6.0,3.3125,15.0625
1125,77.76923076923077,28.0,58.0,8.846153846153847,24.53846153846154,12.923076923076923,17.307692307692307,5.769230769230769,26.076923076923077,15.538461538461538,11.23076923076923,7.538461538461538,3.230769230769231,14.153846153846153
1126,81.27272727272727,28.181818181818183,59.90909090909091,5.7272727272727275,17.09090909090909,19.181818181818183,24.636363636363637,9.545454545454545,21.363636363636363,17.0,12.0,9.454545454545455,3.909090909090909,19.545454545454547
1127,74.83333333333333,26.5,57.083333333333336,6.083333333333333,17.583333333333332,15.75,22.25,9.25,29.083333333333332,13.833333333333334,11.833333333333334,4.5,3.8333333333333335,16.916666666666668
1129,78.64285714285714,26.785714285714285,56.357142857142854,8.714285714285714,22.571428571428573,16.357142857142858,22.714285714285715,9.928571428571429,23.214285714285715,13.071428571428571,10.642857142857142,6.142857142857143,2.357142857142857,15.571428571428571
1130,76.625,27.5625,61.4375,8.6875,23.1875,12.8125,17.0,8.1875,25.125,13.9375,9.125,6.0,3.8125,15.625
1131,71.4,24.933333333333334,57.2,8.466666666666667,22.866666666666667,13.066666666666666,17.866666666666667,8.133333333333333,24.333333333333332,13.8,10.8,6.133333333333334,3.466666666666667,17.6
1132,78.0,27.071428571428573,62.5,6.928571428571429,22.785714285714285,16.928571428571427,23.285714285714285,9.928571428571429,25.428571428571427,12.785714285714286,9.857142857142858,6.5,2.7142857142857144,16.0
1133,77.8,27.866666666666667,57.4,9.4,25.466666666666665,12.666666666666666,17.066666666666666,8.533333333333333,23.866666666666667,13.666666666666666,11.4,8.066666666666666,4.466666666666667,15.533333333333333
1135,72.18181818181819,25.818181818181817,60.0,7.7272727272727275,22.727272727272727,12.818181818181818,19.272727272727273,10.636363636363637,22.727272727272727,13.272727272727273,11.272727272727273,6.090909090909091,4.636363636363637,17.181818181818183
1136,80.83333333333333,29.166666666666668,59.75,8.583333333333334,21.916666666666668,13.916666666666666,19.75,6.333333333333333,29.0,15.916666666666666,11.416666666666666,6.166666666666667,5.833333333333333,14.666666666666666
1137,64.21428571428571,22.285714285714285,52.642857142857146,8.285714285714286,24.071428571428573,11.357142857142858,16.5,7.214285714285714,22.071428571428573,12.285714285714286,11.5,6.214285714285714,4.285714285714286,17.214285714285715
1138,67.21428571428571,24.5,60.214285714285715,6.428571428571429,24.214285714285715,11.785714285714286,16.071428571428573,9.071428571428571,21.571428571428573,14.571428571428571,12.857142857142858,7.571428571428571,4.642857142857143,16.5
1139,78.875,28.375,62.0,7.8125,23.25,14.3125,17.5625,7.4375,24.9375,15.5625,11.125,7.0,3.5625,12.625
1140,86.66666666666667,31.22222222222222,64.05555555555556,12.0,32.888888888888886,12.222222222222221,16.27777777777778,10.166666666666666,26.944444444444443,21.055555555555557,10.277777777777779,6.333333333333333,3.5,16.38888888888889
1141,69.83333333333333,25.416666666666668,61.5,7.083333333333333,23.0,11.916666666666666,17.666666666666668,10.583333333333334,26.75,12.583333333333334,11.083333333333334,5.916666666666667,3.8333333333333335,16.083333333333332
1142,62.69230769230769,21.846153846153847,55.07692307692308,5.769230769230769,18.846153846153847,13.23076923076923,19.307692307692307,7.769230769230769,20.46153846153846,9.615384615384615,12.461538461538462,5.538461538461538,4.0,18.384615384615383
1143,75.125,25.75,60.25,8.75,24.9375,14.875,20.75,8.8125,26.0,12.0625,9.125,5.5,3.125,16.0
1144,72.92857142857143,26.142857142857142,54.142857142857146,7.714285714285714,20.928571428571427,12.928571428571429,18.5,6.642857142857143,23.428571428571427,14.5,11.714285714285714,5.571428571428571,2.7142857142857144,15.0
1145,70.81818181818181,26.727272727272727,59.72727272727273,7.090909090909091,20.727272727272727,10.272727272727273,15.818181818181818,10.818181818181818,23.0,13.545454545454545,11.909090909090908,5.2727272727272725,3.5454545454545454,15.181818181818182
1146,69.61538461538461,24.0,60.07692307692308,6.923076923076923,22.46153846153846,14.692307692307692,19.923076923076923,9.615384615384615,23.384615384615383,13.153846153846153,12.076923076923077,6.076923076923077,3.6153846153846154,17.307692307692307
1148,71.3076923076923,25.615384615384617,55.76923076923077,7.076923076923077,19.307692307692307,13.0,18.53846153846154,7.0,24.46153846153846,13.461538461538462,10.923076923076923,7.0,5.230769230769231,13.384615384615385
1149,67.18181818181819,23.818181818181817,57.27272727272727,6.363636363636363,20.181818181818183,13.181818181818182,17.90909090909091,8.636363636363637,22.90909090909091,9.0,11.545454545454545,3.6363636363636362,3.090909090909091,17.545454545454547
1150,71.14285714285714,24.714285714285715,53.285714285714285,6.142857142857143,19.928571428571427,15.571428571428571,19.928571428571427,7.142857142857143,23.714285714285715,12.571428571428571,8.785714285714286,5.071428571428571,3.142857142857143,15.928571428571429
1151,75.14285714285714,26.071428571428573,57.0,9.857142857142858,29.642857142857142,13.142857142857142,17.857142857142858,8.071428571428571,26.214285714285715,12.928571428571429,10.642857142857142,6.285714285714286,3.5714285714285716,14.071428571428571
1152,65.625,22.0,55.125,6.125,23.375,15.5,23.125,10.125,19.375,11.125,13.5,9.5,3.0,18.125
1153,78.10526315789474,28.63157894736842,61.421052631578945,8.052631578947368,22.210526315789473,12.789473684210526,19.05263157894737,11.473684210526315,26.0,16.63157894736842,11.052631578947368,6.7368421052631575,4.7368421052631575,13.68421052631579
1154,70.54545454545455,25.09090909090909,54.36363636363637,6.181818181818182,16.636363636363637,14.181818181818182,20.0,8.0,21.90909090909091,10.818181818181818,11.909090909090908,6.181818181818182,3.1818181818181817,12.636363636363637
1155,80.1875,27.9375,58.75,8.125,22.4375,16.1875,20.0,8.5625,26.5,14.3125,9.25,4.6875,4.5,14.125
1156,77.6875,27.9375,61.3125,6.5625,19.4375,15.25,21.8125,12.25,21.4375,13.9375,11.0625,9.125,3.6875,19.1875
1157,72.76470588235294,26.764705882352942,59.529411764705884,6.764705882352941,20.529411764705884,12.470588235294118,19.11764705882353,9.0,26.823529411764707,12.176470588235293,12.352941176470589,5.705882352941177,3.1176470588235294,15.647058823529411
1158,82.07142857142857,28.928571428571427,65.92857142857143,10.428571428571429,30.5,13.785714285714286,19.071428571428573,12.071428571428571,26.5,15.571428571428571,9.571428571428571,6.0,4.214285714285714,14.857142857142858
1159,73.26666666666667,27.266666666666666,57.333333333333336,8.266666666666667,22.733333333333334,10.466666666666667,15.866666666666667,7.2,28.333333333333332,16.866666666666667,8.866666666666667,6.466666666666667,4.0,14.066666666666666
1160,85.29411764705883,30.176470588235293,57.94117647058823,7.764705882352941,18.176470588235293,17.176470588235293,21.88235294117647,7.823529411764706,26.941176470588236,18.235294117647058,11.588235294117647,6.529411764705882,2.823529411764706,14.941176470588236
1161,78.66666666666667,27.2,53.86666666666667,7.2,20.6,17.066666666666666,21.466666666666665,5.466666666666667,23.466666666666665,20.133333333333333,9.6,7.133333333333334,3.4,15.533333333333333
1162,74.08333333333333,26.416666666666668,56.666666666666664,7.833333333333333,20.916666666666668,13.416666666666666,17.75,6.833333333333333,22.0,17.333333333333332,12.0,7.5,3.0,16.166666666666668
1163,85.23529411764706,29.941176470588236,59.35294117647059,9.058823529411764,24.58823529411765,16.294117647058822,21.58823529411765,10.352941176470589,26.176470588235293,18.823529411764707,9.058823529411764,6.470588235294118,6.0,16.11764705882353
1164,64.5,20.9,53.2,6.3,20.3,16.4,21.7,9.1,20.4,9.4,14.1,7.3,3.8,17.9
1165,80.22222222222223,29.22222222222222,59.333333333333336,10.333333333333334,29.22222222222222,11.444444444444445,16.444444444444443,8.0,23.88888888888889,18.0,10.88888888888889,7.555555555555555,3.3333333333333335,18.666666666666668
1166,86.5,30.8125,59.0625,11.375,29.5625,13.5,17.6875,7.6875,28.9375,17.5,9.625,3.75,3.875,10.75
1167,72.25,25.416666666666668,57.416666666666664,5.666666666666667,15.75,15.75,20.25,9.583333333333334,21.75,10.666666666666666,10.25,7.166666666666667,4.0,20.333333333333332
1168,67.66666666666667,22.75,53.916666666666664,7.416666666666667,21.083333333333332,14.75,20.5,7.916666666666667,23.75,7.666666666666667,11.083333333333334,6.583333333333333,3.1666666666666665,17.833333333333332
1169,72.71428571428571,25.785714285714285,58.57142857142857,4.428571428571429,16.285714285714285,16.714285714285715,25.642857142857142,9.642857142857142,25.571428571428573,14.785714285714286,14.357142857142858,7.928571428571429,3.5714285714285716,20.642857142857142
1170,65.33333333333333,23.416666666666668,51.416666666666664,6.166666666666667,18.0,12.333333333333334,17.166666666666668,10.333333333333334,22.083333333333332,13.916666666666666,15.5,5.666666666666667,3.75,16.75
1171,61.45454545454545,22.181818181818183,53.18181818181818,8.0,23.727272727272727,9.090909090909092,13.363636363636363,5.818181818181818,24.636363636363637,13.090909090909092,11.272727272727273,3.5454545454545454,3.727272727272727,13.363636363636363
1172,66.35714285714286,23.928571428571427,55.92857142857143,6.428571428571429,22.928571428571427,12.071428571428571,16.785714285714285,7.785714285714286,25.285714285714285,12.142857142857142,9.357142857142858,5.5,3.142857142857143,14.857142857142858
1173,78.66666666666667,26.733333333333334,53.8,10.333333333333334,24.666666666666668,14.866666666666667,20.666666666666668,7.0,25.733333333333334,16.466666666666665,8.0,4.733333333333333,4.8,12.866666666666667
1174,73.83333333333333,26.333333333333332,57.25,6.0,19.416666666666668,15.166666666666666,19.916666666666668,7.416666666666667,23.083333333333332,13.0,8.75,5.416666666666667,2.6666666666666665,15.583333333333334
1175,69.3,24.2,55.4,4.3,14.4,16.6,23.9,8.3,21.3,13.0,12.6,8.1,1.3,16.8
1176,87.8,30.0,61.3,9.7,24.8,18.1,24.0,6.6,22.7,14.7,10.0,6.3,3.4,17.5
1177,66.55555555555556,23.166666666666668,54.0,6.666666666666667,19.38888888888889,13.555555555555555,18.944444444444443,5.333333333333333,21.666666666666668,13.444444444444445,13.166666666666666,5.444444444444445,3.3333333333333335,15.777777777777779
1178,66.58333333333333,23.833333333333332,55.083333333333336,5.166666666666667,19.25,13.75,17.916666666666668,7.166666666666667,16.333333333333332,9.583333333333334,11.25,8.25,3.1666666666666665,16.833333333333332
1179,83.2,28.733333333333334,58.93333333333333,8.933333333333334,24.0,16.8,21.266666666666666,6.8,25.866666666666667,15.0,8.533333333333333,6.333333333333333,2.066666666666667,15.2
1180,76.0,27.153846153846153,57.15384615384615,7.846153846153846,20.384615384615383,13.846153846153847,19.0,9.692307692307692,26.384615384615383,14.692307692307692,10.76923076923077,4.769230769230769,4.153846153846154,14.846153846153847
1181,82.61111111111111,29.5,59.5,8.722222222222221,22.444444444444443,14.88888888888889,20.72222222222222,8.11111111111111,25.444444444444443,16.666666666666668,8.777777777777779,7.0,4.055555555555555,14.833333333333334
1182,68.75,24.375,56.375,7.1875,21.625,12.8125,18.9375,9.1875,23.1875,13.125,11.25,7.625,5.625,15.3125
1183,65.63636363636364,24.545454545454547,60.36363636363637,4.454545454545454,17.454545454545453,12.090909090909092,17.0,9.0,22.272727272727273,13.181818181818182,9.090909090909092,8.454545454545455,3.727272727272727,17.09090909090909
1184,78.28571428571429,28.571428571428573,61.785714285714285,7.428571428571429,19.928571428571427,13.714285714285714,20.285714285714285,10.5,24.714285714285715,14.5,9.642857142857142,5.071428571428571,5.428571428571429,14.142857142857142
1185,65.76923076923077,25.153846153846153,56.07692307692308,5.6923076923076925,18.615384615384617,9.76923076923077,14.76923076923077,7.230769230769231,24.153846153846153,11.0,12.538461538461538,5.384615384615385,2.923076923076923,14.538461538461538
1186,88.7,29.6,54.3,8.8,21.5,20.7,26.2,7.7,21.9,17.1,11.5,5.8,3.7,16.4
1187,70.6842105263158,24.57894736842105,57.94736842105263,6.368421052631579,21.842105263157894,15.157894736842104,21.473684210526315,10.631578947368421,21.31578947368421,12.894736842105264,10.947368421052632,8.421052631578947,3.0,15.68421052631579
1188,74.18181818181819,25.454545454545453,56.81818181818182,7.7272727272727275,22.818181818181817,15.545454545454545,21.0,7.181818181818182,22.818181818181817,12.909090909090908,9.636363636363637,6.7272727272727275,4.818181818181818,15.363636363636363
1189,73.41666666666667,25.333333333333332,56.333333333333336,9.416666666666666,25.416666666666668,13.333333333333334,18.75,7.916666666666667,22.083333333333332,13.833333333333334,11.916666666666666,6.166666666666667,3.5833333333333335,15.75
1190,69.58333333333333,23.083333333333332,59.083333333333336,6.916666666666667,25.333333333333332,16.5,22.5,12.25,23.583333333333332,11.25,11.0,7.083333333333333,6.25,16.916666666666668
1191,72.92857142857143,25.142857142857142,56.0,7.071428571428571,18.357142857142858,15.571428571428571,20.571428571428573,6.0,25.285714285714285,13.5,11.071428571428571,6.642857142857143,3.357142857142857,14.928571428571429
1192,73.83333333333333,25.666666666666668,61.083333333333336,7.583333333333333,24.5,14.916666666666666,21.583333333333332,10.083333333333334,23.666666666666668,14.583333333333334,11.583333333333334,7.666666666666667,2.4166666666666665,16.833333333333332
1193,77.28571428571429,27.857142857142858,60.92857142857143,9.5,25.714285714285715,12.071428571428571,16.5,9.357142857142858,21.714285714285715,14.5,10.214285714285714,9.0,2.0714285714285716,13.214285714285714
1194,83.5,30.214285714285715,61.42857142857143,9.0,24.571428571428573,14.071428571428571,20.5,10.857142857142858,27.071428571428573,16.285714285714285,10.142857142857142,7.071428571428571,3.4285714285714284,14.928571428571429
1195,70.27272727272727,25.363636363636363,55.09090909090909,7.363636363636363,20.545454545454547,12.181818181818182,16.727272727272727,7.636363636363637,22.272727272727273,11.818181818181818,10.363636363636363,6.454545454545454,3.1818181818181817,14.727272727272727
1196,88.33333333333333,31.4,64.53333333333333,7.6,21.466666666666665,17.933333333333334,26.066666666666666,13.533333333333333,27.4,15.266666666666667,11.0,6.8,5.0,17.266666666666666
1197,67.4,24.2,54.2,7.2,18.8,11.8,16.8,8.2,24.3,15.4,15.1,5.4,2.7,17.6
1198,72.64285714285714,25.928571428571427,58.857142857142854,8.0,23.714285714285715,12.785714285714286,18.785714285714285,7.428571428571429,20.285714285714285,13.642857142857142,12.5,9.428571428571429,4.642857142857143,16.642857142857142
1199,77.94117647058823,27.470588235294116,60.1764705882353,6.588235294117647,20.058823529411764,16.41176470588235,22.58823529411765,9.0,21.705882352941178,12.764705882352942,11.411764705882353,8.235294117647058,4.411764705882353,18.705882352941178
1200,72.41176470588235,25.235294117647058,60.8235294117647,8.588235294117647,25.941176470588236,13.352941176470589,20.058823529411764,11.235294117647058,22.176470588235293,14.294117647058824,11.882352941176471,9.117647058823529,5.647058823529412,19.764705882352942
1201,68.93333333333334,25.666666666666668,55.8,7.2,21.466666666666665,10.4,15.266666666666667,6.933333333333334,21.733333333333334,13.2,9.6,5.866666666666666,2.533333333333333,15.266666666666667
1202,80.75,29.166666666666668,62.333333333333336,9.916666666666666,28.416666666666668,12.5,17.25,10.166666666666666,25.75,18.0,10.5,6.25,3.25,14.333333333333334
1203,78.41176470588235,26.58823529411765,59.411764705882355,8.941176470588236,25.352941176470587,16.294117647058822,22.647058823529413,8.117647058823529,26.823529411764707,13.058823529411764,12.764705882352942,6.647058823529412,5.9411764705882355,14.117647058823529
1204,80.66666666666667,28.333333333333332,58.583333333333336,10.75,25.166666666666668,13.25,17.916666666666668,8.333333333333334,23.083333333333332,13.083333333333334,12.833333333333334,5.916666666666667,4.666666666666667,18.916666666666668
1205,74.0,25.5,58.6,7.1,22.0,15.9,25.1,9.4,23.1,12.4,9.9,6.3,1.7,20.5
1206,74.8125,25.375,52.3125,6.875,20.375,17.1875,23.6875,8.75,24.125,11.0,10.1875,5.3125,3.375,15.875
1207,72.94736842105263,25.157894736842106,58.26315789473684,8.473684210526315,23.842105263157894,14.157894736842104,20.263157894736842,10.31578947368421,20.526315789473685,13.210526315789474,11.157894736842104,6.105263157894737,3.4210526315789473,15.368421052631579
1208,75.16666666666667,25.11111111111111,57.72222222222222,7.722222222222222,23.166666666666668,17.22222222222222,22.833333333333332,8.055555555555555,24.5,12.0,11.0,6.333333333333333,3.7222222222222223,16.11111111111111
1209,76.58333333333333,27.75,64.5,7.416666666666667,22.666666666666668,13.666666666666666,17.666666666666668,9.25,25.083333333333332,14.0,7.75,5.75,3.0833333333333335,16.583333333333332
1210,71.26666666666667,25.0,61.4,7.8,25.4,13.466666666666667,19.0,10.933333333333334,25.533333333333335,13.2,11.533333333333333,4.666666666666667,4.066666666666666,15.733333333333333
1211,88.57142857142857,32.642857142857146,61.357142857142854,7.357142857142857,19.928571428571427,15.928571428571429,21.785714285714285,9.071428571428571,27.571428571428573,17.285714285714285,9.142857142857142,7.428571428571429,4.0,14.785714285714286
1212,65.77777777777777,22.333333333333332,54.333333333333336,4.777777777777778,16.0,16.333333333333332,24.11111111111111,10.333333333333334,22.666666666666668,8.555555555555555,14.222222222222221,8.11111111111111,3.3333333333333335,16.555555555555557
1213,80.375,27.4375,57.375,7.8125,20.4375,17.6875,23.5,10.75,25.3125,12.9375,11.9375,7.875,5.4375,16.375
1214,70.18181818181819,25.90909090909091,59.45454545454545,7.7272727272727275,22.454545454545453,10.636363636363637,15.909090909090908,9.0,23.727272727272727,12.545454545454545,12.0,4.363636363636363,4.454545454545454,14.363636363636363
1217,70.6923076923077,24.384615384615383,53.61538461538461,7.0,21.23076923076923,14.923076923076923,21.692307692307693,7.230769230769231,23.53846153846154,11.384615384615385,10.461538461538462,6.153846153846154,3.4615384615384617,14.846153846153847
1218,72.29411764705883,24.235294117647058,53.88235294117647,7.294117647058823,22.764705882352942,16.529411764705884,22.823529411764707,6.411764705882353,24.294117647058822,11.411764705882353,11.176470588235293,4.235294117647059,3.0,17.176470588235293
1219,84.5625,27.875,58.0625,8.75,24.5,20.0625,25.3125,11.0,24.1875,12.875,11.8125,4.75,3.5,18.9375
1220,72.15384615384616,26.46153846153846,58.23076923076923,10.153846153846153,28.76923076923077,9.076923076923077,12.0,5.846153846153846,24.076923076923077,17.23076923076923,9.461538461538462,6.461538461538462,3.076923076923077,13.538461538461538
1221,66.16666666666667,25.083333333333332,58.0,7.333333333333333,21.916666666666668,8.666666666666666,13.75,8.166666666666666,22.916666666666668,10.833333333333334,9.166666666666666,4.5,4.166666666666667,16.333333333333332
1222,77.3529411764706,27.470588235294116,60.8235294117647,7.764705882352941,21.941176470588236,14.647058823529411,21.41176470588235,13.294117647058824,23.58823529411765,13.705882352941176,8.352941176470589,12.764705882352942,4.764705882352941,17.470588235294116
1223,77.81818181818181,27.0,58.09090909090909,5.454545454545454,17.363636363636363,18.363636363636363,27.545454545454547,9.363636363636363,21.181818181818183,11.454545454545455,14.272727272727273,4.909090909090909,3.1818181818181817,16.363636363636363
1224,77.0,24.727272727272727,52.27272727272727,8.727272727272727,21.272727272727273,18.818181818181817,24.363636363636363,7.363636363636363,23.09090909090909,15.454545454545455,14.727272727272727,6.2727272727272725,2.4545454545454546,18.0
1225,65.78571428571429,23.285714285714285,55.285714285714285,8.214285714285714,22.5,11.0,15.214285714285714,6.571428571428571,21.785714285714285,10.857142857142858,11.571428571428571,6.785714285714286,3.2857142857142856,16.5
1226,71.54545454545455,26.0,55.09090909090909,7.0,20.363636363636363,12.545454545454545,18.454545454545453,7.090909090909091,20.454545454545453,13.090909090909092,8.454545454545455,7.181818181818182,4.909090909090909,15.0
1227,74.14285714285714,26.071428571428573,59.0,9.428571428571429,23.428571428571427,12.571428571428571,17.642857142857142,7.214285714285714,22.857142857142858,16.428571428571427,10.785714285714286,6.071428571428571,5.142857142857143,18.142857142857142
1228,82.77777777777777,29.5,62.27777777777778,8.38888888888889,24.77777777777778,15.38888888888889,21.833333333333332,11.444444444444445,28.166666666666668,13.61111111111111,10.61111111111111,4.722222222222222,4.0,13.444444444444445
1229,68.66666666666667,23.866666666666667,54.8,6.4,20.066666666666666,14.533333333333333,20.133333333333333,8.933333333333334,22.066666666666666,14.666666666666666,9.533333333333333,5.466666666666667,2.2,14.133333333333333
1230,70.0909090909091,24.181818181818183,55.63636363636363,7.181818181818182,21.363636363636363,14.545454545454545,21.363636363636363,9.454545454545455,24.09090909090909,11.636363636363637,15.363636363636363,5.545454545454546,4.090909090909091,19.181818181818183
1231,74.66666666666667,27.77777777777778,56.55555555555556,5.555555555555555,16.444444444444443,13.555555555555555,21.166666666666668,8.5,25.333333333333332,16.444444444444443,11.11111111111111,4.611111111111111,4.222222222222222,15.0
1232,88.07692307692308,30.23076923076923,59.15384615384615,10.384615384615385,27.46153846153846,17.23076923076923,20.846153846153847,6.384615384615385,28.53846153846154,17.53846153846154,10.153846153846153,6.461538461538462,2.4615384615384617,15.076923076923077
1233,73.42857142857143,25.928571428571427,59.57142857142857,8.214285714285714,23.0,13.357142857142858,21.0,10.428571428571429,20.5,15.428571428571429,8.642857142857142,9.428571428571429,3.857142857142857,17.785714285714285
1234,88.125,31.3125,64.8125,6.6875,18.9375,18.8125,24.0625,8.25,25.375,19.1875,8.125,7.75,4.375,15.6875
1235,80.72222222222223,28.72222222222222,59.666666666666664,7.222222222222222,18.944444444444443,16.055555555555557,22.38888888888889,8.88888888888889,23.88888888888889,17.22222222222222,9.777777777777779,11.444444444444445,3.4444444444444446,15.5
1236,80.0,28.428571428571427,60.357142857142854,8.785714285714286,24.928571428571427,14.357142857142858,21.857142857142858,7.214285714285714,21.5,12.5,8.928571428571429,9.357142857142858,3.4285714285714284,16.214285714285715
1237,64.9090909090909,23.818181818181817,55.18181818181818,3.1818181818181817,14.181818181818182,14.090909090909092,19.636363636363637,8.0,17.818181818181817,9.636363636363637,12.090909090909092,8.272727272727273,2.3636363636363638,18.363636363636363
1238,72.625,24.875,57.375,6.0,19.75,16.875,22.75,10.75,23.125,11.75,12.375,7.25,4.25,15.125
1239,69.18181818181819,23.545454545454547,54.36363636363637,6.7272727272727275,18.09090909090909,15.363636363636363,21.545454545454547,10.636363636363637,23.363636363636363,10.545454545454545,12.0,7.545454545454546,3.1818181818181817,18.272727272727273
1240,66.66666666666667,23.083333333333332,51.833333333333336,4.666666666666667,15.333333333333334,15.833333333333334,22.5,9.166666666666666,23.333333333333332,11.166666666666666,12.833333333333334,6.166666666666667,3.6666666666666665,15.75
1241,83.33333333333333,29.933333333333334,60.8,8.6,23.466666666666665,14.866666666666667,20.4,9.0,23.066666666666666,16.666666666666668,8.8,10.8,2.6,15.333333333333334
1242,79.875,29.375,56.875,6.25,16.125,14.875,19.4375,7.1875,25.9375,19.0625,10.75,7.75,4.625,13.8125
1243,74.66666666666667,24.88888888888889,56.666666666666664,7.555555555555555,23.555555555555557,17.333333333333332,23.833333333333332,9.833333333333334,25.11111111111111,15.722222222222221,13.444444444444445,6.888888888888889,4.055555555555555,15.944444444444445
1244,81.5,29.0,65.4,8.3,27.0,15.2,23.6,11.5,25.2,13.9,10.6,7.0,4.8,18.7
1245,77.6923076923077,26.53846153846154,59.23076923076923,8.153846153846153,23.923076923076923,16.46153846153846,22.307692307692307,9.076923076923077,21.46153846153846,13.76923076923077,10.846153846153847,6.615384615384615,2.6153846153846154,17.46153846153846
1246,94.16666666666667,34.0,63.77777777777778,10.11111111111111,23.833333333333332,16.055555555555557,20.666666666666668,7.166666666666667,26.38888888888889,20.055555555555557,9.833333333333334,7.833333333333333,6.444444444444445,15.944444444444445
1247,72.5,25.875,60.375,8.9375,24.9375,11.8125,16.1875,7.6875,21.25,14.5625,8.375,6.875,3.1875,15.875
1248,62.42857142857143,23.285714285714285,57.92857142857143,6.571428571428571,21.928571428571427,9.285714285714286,13.642857142857142,6.785714285714286,22.785714285714285,13.142857142857142,9.642857142857142,6.5,4.071428571428571,16.0
1249,79.08333333333333,27.416666666666668,61.5,7.666666666666667,21.666666666666668,16.583333333333332,22.083333333333332,11.083333333333334,25.416666666666668,17.166666666666668,10.666666666666666,6.416666666666667,4.416666666666667,18.5
